run,pop,Herbicide,Rate,rep,count,biomass,count_red,bio_red
2,A35,Mesotrione,1x,1,0,0,0.99,1
2,A35,Mesotrione,1x,2,0,0,0.99,1
2,A35,Mesotrione,1x,3,0,0,0.99,1
2,A35,Mesotrione,1x,4,0,0,0.99,1
2,A35,Fomesafen,3x,1,0,0,0.99,1
2,A35,Fomesafen,3x,2,0,0,0.99,1
2,A35,Fomesafen,3x,3,0,0,0.99,1
2,A35,Fomesafen,3x,4,0,0,0.99,1
2,A35,S-metolachlor,3x,1,0,0,0.99,1
2,A35,S-metolachlor,3x,2,0,0,0.99,1
2,A35,S-metolachlor,3x,3,0,0,0.99,1
2,A35,S-metolachlor,3x,4,0,0,0.99,1
2,A35,Mesotrione,3x,1,0,0,0.99,1
2,A35,Mesotrione,3x,2,0,0,0.99,1
2,A35,Mesotrione,3x,3,0,0,0.99,1
2,A35,Mesotrione,3x,4,0,0,0.99,1
2,A36,Fomesafen,0.5x,1,5,0.0359,0.88,0.969857263
2,A36,Fomesafen,0.5x,2,0,0,0.99,1
2,A36,Fomesafen,0.5x,3,0,0,0.99,1
2,A36,Fomesafen,0.5x,4,1,0.0221,0.98,0.981444165
2,A36,S-metolachlor,0.5x,1,0,0,0.99,1
2,A36,S-metolachlor,0.5x,2,0,0,0.99,1
2,A36,S-metolachlor,0.5x,3,0,0,0.99,1
2,A36,S-metolachlor,0.5x,4,0,0,0.99,1
2,A36,Mesotrione,0.5x,1,0,0,0.99,1
2,A36,Mesotrione,0.5x,2,0,0,0.99,1
2,A36,Mesotrione,0.5x,3,0,0,0.99,1
2,A36,Mesotrione,0.5x,4,0,0,0.99,1
2,A36,Fomesafen,1x,1,0,0,0.99,1
2,A36,Fomesafen,1x,2,0,0,0.99,1
2,A36,Fomesafen,1x,3,0,0,0.99,1
2,A36,Fomesafen,1x,4,0,0,0.99,1
2,A36,S-metolachlor,1x,1,0,0,0.99,1
2,A36,S-metolachlor,1x,2,0,0,0.99,1
2,A36,S-metolachlor,1x,3,0,0,0.99,1
2,A36,S-metolachlor,1x,4,0,0,0.99,1
2,A36,Mesotrione,1x,1,0,0,0.99,1
2,A36,Mesotrione,1x,2,0,0,0.99,1
2,A36,Mesotrione,1x,3,0,0,0.99,1
2,A36,Mesotrione,1x,4,0,0,0.99,1
2,A36,Fomesafen,3x,1,0,0,0.99,1
2,A36,Fomesafen,3x,2,0,0,0.99,1
2,A36,Fomesafen,3x,3,0,0,0.99,1
2,A36,Fomesafen,3x,4,0,0,0.99,1
2,A36,S-metolachlor,3x,1,0,0,0.99,1
2,A36,S-metolachlor,3x,2,0,0,0.99,1
2,A36,S-metolachlor,3x,3,0,0,0.99,1
2,A36,S-metolachlor,3x,4,0,0,0.99,1
2,A36,Mesotrione,3x,1,0,0,0.99,1
2,A36,Mesotrione,3x,2,0,0,0.99,1
2,A36,Mesotrione,3x,3,0,0,0.99,1
2,A36,Mesotrione,3x,4,0,0,0.99,1
2,A37,Fomesafen,0.5x,1,1,0.0094,0.95,0.992641735
2,A37,Fomesafen,0.5x,2,0,0,0.99,1
2,A37,Fomesafen,0.5x,3,3,0.0375,0.86,0.970645218
2,A37,Fomesafen,0.5x,4,1,0.0077,0.95,0.993972485
2,A37,S-metolachlor,0.5x,1,0,0,0.99,1
2,A37,S-metolachlor,0.5x,2,0,0,0.99,1
2,A37,S-metolachlor,0.5x,3,0,0,0.99,1
2,A37,S-metolachlor,0.5x,4,0,0,0.99,1
2,A37,Mesotrione,0.5x,1,0,0,0.99,1
2,A37,Mesotrione,0.5x,2,0,0,0.99,1
2,A37,Mesotrione,0.5x,3,0,0,0.99,1
2,A37,Mesotrione,0.5x,4,0,0,0.99,1
2,A37,Fomesafen,1x,1,0,0,0.99,1
2,A37,Fomesafen,1x,2,0,0,0.99,1
2,A37,Fomesafen,1x,3,0,0,0.99,1
2,A37,Fomesafen,1x,4,0,0,0.99,1
2,A37,S-metolachlor,1x,1,0,0,0.99,1
2,A37,S-metolachlor,1x,2,0,0,0.99,1
2,A37,S-metolachlor,1x,3,0,0,0.99,1
2,A37,S-metolachlor,1x,4,0,0,0.99,1
2,A37,Mesotrione,1x,1,0,0,0.99,1
2,A37,Mesotrione,1x,2,0,0,0.99,1
2,A37,Mesotrione,1x,3,0,0,0.99,1
2,A37,Mesotrione,1x,4,0,0,0.99,1
2,A37,Fomesafen,3x,1,0,0,0.99,1
2,A37,Fomesafen,3x,2,0,0,0.99,1
2,A37,Fomesafen,3x,3,0,0,0.99,1
2,A37,Fomesafen,3x,4,0,0,0.99,1
2,A37,S-metolachlor,3x,1,0,0,0.99,1
2,A37,S-metolachlor,3x,2,0,0,0.99,1
2,A37,S-metolachlor,3x,3,0,0,0.99,1
2,A37,S-metolachlor,3x,4,0,0,0.99,1
2,A37,Mesotrione,3x,1,0,0,0.99,1
2,A37,Mesotrione,3x,2,0,0,0.99,1
2,A37,Mesotrione,3x,3,0,0,0.99,1
2,A37,Mesotrione,3x,4,0,0,0.99,1
2,A39,Fomesafen,0.5x,1,0,0,0.99,1
2,A39,Fomesafen,0.5x,2,1,0.0173,0.98,0.98745354
2,A39,Fomesafen,0.5x,3,0,0,0.99,1
2,A39,Fomesafen,0.5x,4,0,0,0.99,1
2,A39,S-metolachlor,0.5x,1,0,0,0.99,1
2,A39,S-metolachlor,0.5x,2,0,0,0.99,1
2,A39,S-metolachlor,0.5x,3,0,0,0.99,1
2,A39,S-metolachlor,0.5x,4,0,0,0.99,1
2,A39,Mesotrione,0.5x,1,2,0.0252,0.96,0.981724232
2,A39,Mesotrione,0.5x,2,0,0,0.99,1
2,A39,Mesotrione,0.5x,3,0,0,0.99,1
2,A39,Mesotrione,0.5x,4,0,0,0.99,1
2,A39,Fomesafen,1x,1,0,0,0.99,1
2,A39,Fomesafen,1x,2,0,0,0.99,1
2,A39,Fomesafen,1x,3,0,0,0.99,1
2,A39,Fomesafen,1x,4,0,0,0.99,1
2,A39,S-metolachlor,1x,1,0,0,0.99,1
2,A39,S-metolachlor,1x,2,0,0,0.99,1
2,A39,S-metolachlor,1x,3,0,0,0.99,1
2,A39,S-metolachlor,1x,4,0,0,0.99,1
2,A39,Mesotrione,1x,1,0,0,0.99,1
2,A39,Mesotrione,1x,2,0,0,0.99,1
2,A39,Mesotrione,1x,3,0,0,0.99,1
2,A39,Mesotrione,1x,4,0,0,0.99,1
2,A39,Fomesafen,3x,1,0,0,0.99,1
2,A39,Fomesafen,3x,2,0,0,0.99,1
2,A39,Fomesafen,3x,3,0,0,0.99,1
2,A39,Fomesafen,3x,4,0,0,0.99,1
2,A39,S-metolachlor,3x,1,0,0,0.99,1
2,A39,S-metolachlor,3x,2,0,0,0.99,1
2,A39,S-metolachlor,3x,3,0,0,0.99,1
2,A39,S-metolachlor,3x,4,0,0,0.99,1
2,A39,Mesotrione,3x,1,0,0,0.99,1
2,A39,Mesotrione,3x,2,0,0,0.99,1
2,A39,Mesotrione,3x,3,0,0,0.99,1
2,A39,Mesotrione,3x,4,0,0,0.99,1
2,A41,Fomesafen,0.5x,1,2,0.026,0.93,0.978542986
2,A41,Fomesafen,0.5x,2,0,0,0.99,1
2,A41,Fomesafen,0.5x,3,0,0,0.99,1
2,A41,Fomesafen,0.5x,4,0,0,0.99,1
2,A41,S-metolachlor,0.5x,1,0,0,0.99,1
2,A41,S-metolachlor,0.5x,2,0,0,0.99,1
2,A41,S-metolachlor,0.5x,3,0,0,0.99,1
2,A41,S-metolachlor,0.5x,4,0,0,0.99,1
2,A41,Mesotrione,0.5x,1,0,0,0.99,1
2,A41,Mesotrione,0.5x,2,0,0,0.99,1
2,A41,Mesotrione,0.5x,3,0,0,0.99,1
2,A41,Mesotrione,0.5x,4,0,0,0.99,1
2,A41,Fomesafen,1x,1,0,0,0.99,1
2,A41,Fomesafen,1x,2,0,0,0.99,1
2,A41,Fomesafen,1x,3,0,0,0.99,1
2,A41,Fomesafen,1x,4,0,0,0.99,1
2,A41,S-metolachlor,1x,1,0,0,0.99,1
2,A41,S-metolachlor,1x,2,0,0,0.99,1
2,A41,S-metolachlor,1x,3,0,0,0.99,1
2,A41,S-metolachlor,1x,4,0,0,0.99,1
2,A41,Mesotrione,1x,1,0,0,0.99,1
2,A41,Mesotrione,1x,2,0,0,0.99,1
2,A41,Mesotrione,1x,3,0,0,0.99,1
2,A41,Mesotrione,1x,4,0,0,0.99,1
2,A41,Fomesafen,3x,1,0,0,0.99,1
2,A41,Fomesafen,3x,2,0,0,0.99,1
2,A41,Fomesafen,3x,3,0,0,0.99,1
2,A41,Fomesafen,3x,4,0,0,0.99,1
2,A41,S-metolachlor,3x,1,0,0,0.99,1
2,A41,S-metolachlor,3x,2,0,0,0.99,1
2,A41,S-metolachlor,3x,3,0,0,0.99,1
2,A41,S-metolachlor,3x,4,0,0,0.99,1
2,A41,Mesotrione,3x,1,0,0,0.99,1
2,A41,Mesotrione,3x,2,0,0,0.99,1
2,A41,Mesotrione,3x,3,0,0,0.99,1
2,A41,Mesotrione,3x,4,0,0,0.99,1
2,A44,Fomesafen,0.5x,1,2,0.0351,0.95,0.972303868
2,A44,Fomesafen,0.5x,2,2,0.1002,0.95,0.920935829
2,A44,Fomesafen,0.5x,3,9,0.309,0.76,0.756179354
2,A44,Fomesafen,0.5x,4,8,0.2394,0.79,0.811098179
2,A44,S-metolachlor,0.5x,1,0,0,0.99,1
2,A44,S-metolachlor,0.5x,2,0,0,0.99,1
2,A44,S-metolachlor,0.5x,3,0,0,0.99,1
2,A44,S-metolachlor,0.5x,4,0,0,0.99,1
2,A44,Mesotrione,0.5x,1,0,0,0.99,1
2,A44,Mesotrione,0.5x,2,0,0,0.99,1
2,A44,Mesotrione,0.5x,3,0,0,0.99,1
2,A44,Mesotrione,0.5x,4,0,0,0.99,1
2,A44,Fomesafen,1x,1,1,0.0065,0.97,0.994871087
2,A44,Fomesafen,1x,2,0,0,0.99,1
2,A44,Fomesafen,1x,3,0,0,0.99,1
2,A44,Fomesafen,1x,4,1,0.0176,0.97,0.986112481
2,A44,S-metolachlor,1x,1,0,0,0.99,1
2,A44,S-metolachlor,1x,2,0,0,0.99,1
2,A44,S-metolachlor,1x,3,0,0,0.99,1
2,A44,S-metolachlor,1x,4,0,0,0.99,1
2,A44,Mesotrione,1x,1,0,0,0.99,1
2,A44,Mesotrione,1x,2,0,0,0.99,1
2,A44,Mesotrione,1x,3,0,0,0.99,1
2,A44,Mesotrione,1x,4,0,0,0.99,1
2,A44,Fomesafen,3x,1,0,0,0.99,1
2,A44,Fomesafen,3x,2,0,0,0.99,1
2,A44,Fomesafen,3x,3,0,0,0.99,1
2,A44,Fomesafen,3x,4,0,0,0.99,1
2,A44,S-metolachlor,3x,1,0,0,0.99,1
2,A44,S-metolachlor,3x,2,0,0,0.99,1
2,A44,S-metolachlor,3x,3,0,0,0.99,1
2,A44,S-metolachlor,3x,4,0,0,0.99,1
2,A44,Mesotrione,3x,1,0,0,0.99,1
2,A44,Mesotrione,3x,2,0,0,0.99,1
2,A44,Mesotrione,3x,3,0,0,0.99,1
2,A44,Mesotrione,3x,4,0,0,0.99,1
2,A45,Fomesafen,0.5x,1,0,0,0.99,1
2,A45,Fomesafen,0.5x,2,0,0,0.99,1
2,A45,Fomesafen,0.5x,3,0,0,0.99,1
2,A45,Fomesafen,0.5x,4,1,0.0014,0.96,0.998050275
2,A45,S-metolachlor,0.5x,1,0,0,0.99,1
2,A45,S-metolachlor,0.5x,2,0,0,0.99,1
2,A45,S-metolachlor,0.5x,3,0,0,0.99,1
2,A45,S-metolachlor,0.5x,4,0,0,0.99,1
2,A45,Mesotrione,0.5x,1,0,0,0.99,1
2,A45,Mesotrione,0.5x,2,0,0,0.99,1
2,A45,Mesotrione,0.5x,3,0,0,0.99,1
2,A45,Mesotrione,0.5x,4,0,0,0.99,1
2,A45,Fomesafen,1x,1,0,0,0.99,1
2,A45,Fomesafen,1x,2,0,0,0.99,1
2,A45,Fomesafen,1x,3,0,0,0.99,1
2,A45,Fomesafen,1x,4,0,0,0.99,1
2,A45,S-metolachlor,1x,1,0,0,0.99,1
2,A45,S-metolachlor,1x,2,0,0,0.99,1
2,A45,S-metolachlor,1x,3,0,0,0.99,1
2,A45,S-metolachlor,1x,4,0,0,0.99,1
2,A45,Mesotrione,1x,1,0,0,0.99,1
2,A45,Mesotrione,1x,2,0,0,0.99,1
2,A45,Mesotrione,1x,3,0,0,0.99,1
2,A45,Mesotrione,1x,4,0,0,0.99,1
2,A45,Fomesafen,3x,1,0,0,0.99,1
2,A45,Fomesafen,3x,2,0,0,0.99,1
2,A45,Fomesafen,3x,3,0,0,0.99,1
2,A45,Fomesafen,3x,4,0,0,0.99,1
2,A45,S-metolachlor,3x,1,0,0,0.99,1
2,A45,S-metolachlor,3x,2,0,0,0.99,1
2,A45,S-metolachlor,3x,3,0,0,0.99,1
2,A45,S-metolachlor,3x,4,0,0,0.99,1
2,A45,Mesotrione,3x,1,0,0,0.99,1
2,A45,Mesotrione,3x,2,0,0,0.99,1
2,A45,Mesotrione,3x,3,0,0,0.99,1
2,A45,Mesotrione,3x,4,0,0,0.99,1
2,A47,Fomesafen,0.5x,1,2,0.0744,0.85,0.929036412
2,A47,Fomesafen,0.5x,2,0,0,0.99,1
2,A47,Fomesafen,0.5x,3,0,0,0.99,1
2,A47,Fomesafen,0.5x,4,0,0,0.99,1
2,A47,S-metolachlor,0.5x,1,0,0,0.99,1
2,A47,S-metolachlor,0.5x,2,0,0,0.99,1
2,A47,S-metolachlor,0.5x,3,0,0,0.99,1
2,A47,S-metolachlor,0.5x,4,0,0,0.99,1
2,A47,Mesotrione,0.5x,1,0,0,0.99,1
2,A47,Mesotrione,0.5x,2,0,0,0.99,1
2,A47,Mesotrione,0.5x,3,0,0,0.99,1
2,A47,Mesotrione,0.5x,4,0,0,0.99,1
2,A47,Fomesafen,1x,1,0,0,0.99,1
2,A47,Fomesafen,1x,2,0,0,0.99,1
2,A47,Fomesafen,1x,3,0,0,0.99,1
2,A47,Fomesafen,1x,4,0,0,0.99,1
2,A47,S-metolachlor,1x,1,0,0,0.99,1
2,A47,S-metolachlor,1x,2,0,0,0.99,1
2,A47,S-metolachlor,1x,3,0,0,0.99,1
2,A47,S-metolachlor,1x,4,0,0,0.99,1
2,A47,Mesotrione,1x,1,0,0,0.99,1
2,A47,Mesotrione,1x,2,0,0,0.99,1
2,A47,Mesotrione,1x,3,0,0,0.99,1
2,A47,Mesotrione,1x,4,0,0,0.99,1
2,A47,Fomesafen,3x,1,0,0,0.99,1
2,A47,Fomesafen,3x,2,0,0,0.99,1
2,A47,Fomesafen,3x,3,0,0,0.99,1
2,A47,Fomesafen,3x,4,0,0,0.99,1
2,A47,S-metolachlor,3x,1,0,0,0.99,1
2,A47,S-metolachlor,3x,2,0,0,0.99,1
2,A47,S-metolachlor,3x,3,0,0,0.99,1
2,A47,S-metolachlor,3x,4,0,0,0.99,1
2,A47,Mesotrione,3x,1,0,0,0.99,1
2,A47,Mesotrione,3x,2,0,0,0.99,1
2,A47,Mesotrione,3x,3,0,0,0.99,1
2,A47,Mesotrione,3x,4,0,0,0.99,1
2,A57,Fomesafen,0.5x,1,1,0.3093,0.93,0.694050151
2,A57,Fomesafen,0.5x,2,2,0.529,0.87,0.476729809
2,A57,Fomesafen,0.5x,3,0,0,0.99,1
2,A57,Fomesafen,0.5x,4,0,0,0.99,1
2,A57,S-metolachlor,0.5x,1,0,0,0.99,1
2,A57,S-metolachlor,0.5x,2,0,0,0.99,1
2,A57,S-metolachlor,0.5x,3,0,0,0.99,1
2,A57,S-metolachlor,0.5x,4,0,0,0.99,1
2,A57,Mesotrione,0.5x,1,0,0,0.99,1
2,A57,Mesotrione,0.5x,2,0,0,0.99,1
2,A57,Mesotrione,0.5x,3,0,0,0.99,1
2,A57,Mesotrione,0.5x,4,0,0,0.99,1
2,A57,Fomesafen,1x,1,0,0,0.99,1
2,A57,Fomesafen,1x,2,0,0,0.99,1
2,A57,Fomesafen,1x,3,0,0,0.99,1
2,A57,Fomesafen,1x,4,0,0,0.99,1
2,A57,S-metolachlor,1x,1,0,0,0.99,1
2,A57,S-metolachlor,1x,2,0,0,0.99,1
2,A57,S-metolachlor,1x,3,0,0,0.99,1
2,A57,S-metolachlor,1x,4,0,0,0.99,1
2,A57,Mesotrione,1x,1,0,0,0.99,1
2,A57,Mesotrione,1x,2,0,0,0.99,1
2,A57,Mesotrione,1x,3,0,0,0.99,1
2,A57,Mesotrione,1x,4,0,0,0.99,1
2,A57,Fomesafen,3x,1,0,0,0.99,1
2,A57,Fomesafen,3x,2,0,0,0.99,1
2,A57,Fomesafen,3x,3,0,0,0.99,1
2,A57,Fomesafen,3x,4,0,0,0.99,1
2,A57,S-metolachlor,3x,1,0,0,0.99,1
2,A57,S-metolachlor,3x,2,0,0,0.99,1
2,A57,S-metolachlor,3x,3,0,0,0.99,1
2,A57,S-metolachlor,3x,4,0,0,0.99,1
2,A57,Mesotrione,3x,1,0,0,0.99,1
2,A57,Mesotrione,3x,2,0,0,0.99,1
2,A57,Mesotrione,3x,3,0,0,0.99,1
2,A57,Mesotrione,3x,4,0,0,0.99,1
2,A65,Fomesafen,0.5x,1,7,0.2761,0.24,0.730686695
2,A65,Fomesafen,0.5x,2,2,0.048,0.78,0.953179867
2,A65,Fomesafen,0.5x,3,1,0.3484,0.89,0.66016387
2,A65,Fomesafen,0.5x,4,0,0,0.99,1
2,A65,S-metolachlor,0.5x,1,0,0,0.99,1
2,A65,S-metolachlor,0.5x,2,0,0,0.99,1
2,A65,S-metolachlor,0.5x,3,0,0,0.99,1
2,A65,S-metolachlor,0.5x,4,0,0,0.99,1
2,A65,Mesotrione,0.5x,1,0,0,0.99,1
2,A65,Mesotrione,0.5x,2,0,0,0.99,1
2,A65,Mesotrione,0.5x,3,0,0,0.99,1
2,A65,Mesotrione,0.5x,4,0,0,0.99,1
2,A65,Fomesafen,1x,1,0,0,0.99,1
2,A65,Fomesafen,1x,2,0,0,0.99,1
2,A65,Fomesafen,1x,3,0,0,0.99,1
2,A65,Fomesafen,1x,4,0,0,0.99,1
2,A65,S-metolachlor,1x,1,0,0,0.99,1
2,A65,S-metolachlor,1x,2,0,0,0.99,1
2,A65,S-metolachlor,1x,3,0,0,0.99,1
2,A65,S-metolachlor,1x,4,0,0,0.99,1
2,A65,Mesotrione,1x,1,0,0,0.99,1
2,A65,Mesotrione,1x,2,0,0,0.99,1
2,A65,Mesotrione,1x,3,0,0,0.99,1
2,A65,Mesotrione,1x,4,0,0,0.99,1
2,A65,Fomesafen,3x,1,0,0,0.99,1
2,A65,Fomesafen,3x,2,0,0,0.99,1
2,A65,Fomesafen,3x,3,0,0,0.99,1
2,A65,Fomesafen,3x,4,0,0,0.99,1
2,A65,S-metolachlor,3x,1,0,0,0.99,1
2,A65,S-metolachlor,3x,2,0,0,0.99,1
2,A65,S-metolachlor,3x,3,0,0,0.99,1
2,A65,S-metolachlor,3x,4,0,0,0.99,1
2,A65,Mesotrione,3x,1,0,0,0.99,1
2,A65,Mesotrione,3x,2,0,0,0.99,1
2,A65,Mesotrione,3x,3,0,0,0.99,1
2,A65,Mesotrione,3x,4,0,0,0.99,1
2,A66,Fomesafen,0.5x,1,0,0,0.99,1
2,A66,Fomesafen,0.5x,2,1,0.1127,0.97,0.890805155
2,A66,Fomesafen,0.5x,3,0,0,0.99,1
2,A66,Fomesafen,0.5x,4,0,0,0.99,1
2,A66,S-metolachlor,0.5x,1,0,0,0.99,1
2,A66,S-metolachlor,0.5x,2,0,0,0.99,1
2,A66,S-metolachlor,0.5x,3,0,0,0.99,1
2,A66,S-metolachlor,0.5x,4,0,0,0.99,1
2,A66,Mesotrione,0.5x,1,0,0,0.99,1
2,A66,Mesotrione,0.5x,2,0,0,0.99,1
2,A66,Mesotrione,0.5x,3,0,0,0.99,1
2,A66,Mesotrione,0.5x,4,0,0,0.99,1
2,A66,Fomesafen,1x,1,0,0,0.99,1
2,A66,Fomesafen,1x,2,0,0,0.99,1
2,A66,Fomesafen,1x,3,0,0,0.99,1
2,A66,Fomesafen,1x,4,0,0,0.99,1
2,A66,S-metolachlor,1x,1,0,0,0.99,1
2,A66,S-metolachlor,1x,2,0,0,0.99,1
2,A66,S-metolachlor,1x,3,0,0,0.99,1
2,A66,S-metolachlor,1x,4,0,0,0.99,1
2,A66,Mesotrione,1x,1,0,0,0.99,1
2,A66,Mesotrione,1x,2,0,0,0.99,1
2,A66,Mesotrione,1x,3,0,0,0.99,1
2,A66,Mesotrione,1x,4,0,0,0.99,1
2,A66,Fomesafen,3x,1,0,0,0.99,1
2,A66,Fomesafen,3x,2,0,0,0.99,1
2,A66,Fomesafen,3x,3,0,0,0.99,1
2,A66,Fomesafen,3x,4,0,0,0.99,1
2,A66,S-metolachlor,3x,1,0,0,0.99,1
2,A66,S-metolachlor,3x,2,0,0,0.99,1
2,A66,S-metolachlor,3x,3,0,0,0.99,1
2,A66,S-metolachlor,3x,4,0,0,0.99,1
2,A66,Mesotrione,3x,1,0,0,0.99,1
2,A66,Mesotrione,3x,2,0,0,0.99,1
2,A66,Mesotrione,3x,3,0,0,0.99,1
2,A66,Mesotrione,3x,4,0,0,0.99,1
2,A67,Fomesafen,0.5x,1,2,0.0365,0.92,0.95497718
2,A67,Fomesafen,0.5x,2,2,0.0084,0.92,0.989638584
2,A67,Fomesafen,0.5x,3,1,0.0154,0.96,0.981004071
2,A67,Fomesafen,0.5x,4,0,0,0.99,1
2,A67,S-metolachlor,0.5x,1,0,0,0.99,1
2,A67,S-metolachlor,0.5x,2,0,0,0.99,1
2,A67,S-metolachlor,0.5x,3,0,0,0.99,1
2,A67,S-metolachlor,0.5x,4,0,0,0.99,1
2,A67,Mesotrione,0.5x,1,0,0,0.99,1
2,A67,Mesotrione,0.5x,2,0,0,0.99,1
2,A67,Mesotrione,0.5x,3,0,0,0.99,1
2,A67,Mesotrione,0.5x,4,0,0,0.99,1
2,A67,Fomesafen,1x,1,0,0,0.99,1
2,A67,Fomesafen,1x,2,0,0,0.99,1
2,A67,Fomesafen,1x,3,0,0,0.99,1
2,A67,Fomesafen,1x,4,0,0,0.99,1
2,A67,S-metolachlor,1x,1,0,0,0.99,1
2,A67,S-metolachlor,1x,2,0,0,0.99,1
2,A67,S-metolachlor,1x,3,0,0,0.99,1
2,A67,S-metolachlor,1x,4,0,0,0.99,1
2,A67,Mesotrione,1x,1,0,0,0.99,1
2,A67,Mesotrione,1x,2,0,0,0.99,1
2,A67,Mesotrione,1x,3,0,0,0.99,1
2,A67,Mesotrione,1x,4,0,0,0.99,1
2,A67,Fomesafen,3x,1,0,0,0.99,1
2,A67,Fomesafen,3x,2,0,0,0.99,1
2,A67,Fomesafen,3x,3,0,0,0.99,1
2,A67,Fomesafen,3x,4,0,0,0.99,1
2,A67,S-metolachlor,3x,1,0,0,0.99,1
2,A67,S-metolachlor,3x,2,0,0,0.99,1
2,A67,S-metolachlor,3x,3,0,0,0.99,1
2,A67,S-metolachlor,3x,4,0,0,0.99,1
2,A67,Mesotrione,3x,1,0,0,0.99,1
2,A67,Mesotrione,3x,2,0,0,0.99,1
2,A67,Mesotrione,3x,3,0,0,0.99,1
2,A67,Mesotrione,3x,4,0,0,0.99,1
2,A75,Fomesafen,0.5x,1,3,0.0122,0.78,0.987046426
2,A75,Fomesafen,0.5x,2,4,0.0367,0.70,0.961033101
2,A75,Fomesafen,0.5x,3,3,0.008,0.78,0.991505853
2,A75,Fomesafen,0.5x,4,9,0.2562,0.33,0.727974942
2,A75,S-metolachlor,0.5x,1,2,0.1333,0.85,0.858466276
2,A75,S-metolachlor,0.5x,2,0,0,0.99,1
2,A75,S-metolachlor,0.5x,3,0,0,0.99,1
2,A75,S-metolachlor,0.5x,4,7,0.4012,0.48,0.574018528
2,A75,Mesotrione,0.5x,1,4,0.0246,0.70,0.973880498
2,A75,Mesotrione,0.5x,2,0,0,0.99,1
2,A75,Mesotrione,0.5x,3,0,0,0.99,1
2,A75,Mesotrione,0.5x,4,0,0,0.99,1
2,A75,Fomesafen,1x,1,0,0,0.99,1
2,A75,Fomesafen,1x,2,1,0.0069,0.93,0.992673798
2,A75,Fomesafen,1x,3,0,0,0.99,1
2,A75,Fomesafen,1x,4,3,0.0202,0.78,0.978552279
2,A75,S-metolachlor,1x,1,1,0.0091,0.93,0.990337908
2,A75,S-metolachlor,1x,2,0,0,0.99,1
2,A75,S-metolachlor,1x,3,0,0,0.99,1
2,A75,S-metolachlor,1x,4,0,0,0.99,1
2,A75,Mesotrione,1x,1,0,0,0.99,1
2,A75,Mesotrione,1x,2,0,0,0.99,1
2,A75,Mesotrione,1x,3,0,0,0.99,1
2,A75,Mesotrione,1x,4,0,0,0.99,1
2,A75,Fomesafen,3x,1,0,0,0.99,1
2,A75,Fomesafen,3x,2,0,0,0.99,1
2,A75,Fomesafen,3x,3,0,0,0.99,1
2,A75,Fomesafen,3x,4,0,0,0.99,1
2,A75,S-metolachlor,3x,1,0,0,0.99,1
2,A75,S-metolachlor,3x,2,0,0,0.99,1
2,A75,S-metolachlor,3x,3,0,0,0.99,1
2,A75,S-metolachlor,3x,4,0,0,0.99,1
2,A75,Mesotrione,3x,1,0,0,0.99,1
2,A75,Mesotrione,3x,2,0,0,0.99,1
2,A75,Mesotrione,3x,3,0,0,0.99,1
2,A75,Mesotrione,3x,4,0,0,0.99,1
2,A76,Fomesafen,0.5x,1,0,0,0.99,1
2,A76,Fomesafen,0.5x,2,0,0,0.99,1
2,A76,Fomesafen,0.5x,3,0,0,0.99,1
2,A76,Fomesafen,0.5x,4,0,0,0.99,1
2,A76,S-metolachlor,0.5x,1,0,0,0.99,1
2,A76,S-metolachlor,0.5x,2,0,0,0.99,1
2,A76,S-metolachlor,0.5x,3,0,0,0.99,1
2,A76,S-metolachlor,0.5x,4,0,0,0.99,1
2,A76,Mesotrione,0.5x,1,0,0,0.99,1
2,A76,Mesotrione,0.5x,2,0,0,0.99,1
2,A76,Mesotrione,0.5x,3,0,0,0.99,1
2,A76,Mesotrione,0.5x,4,0,0,0.99,1
2,A76,Fomesafen,1x,1,0,0,0.99,1
2,A76,Fomesafen,1x,2,0,0,0.99,1
2,A76,Fomesafen,1x,3,0,0,0.99,1
2,A76,Fomesafen,1x,4,0,0,0.99,1
2,A76,S-metolachlor,1x,1,0,0,0.99,1
2,A76,S-metolachlor,1x,2,0,0,0.99,1
2,A76,S-metolachlor,1x,3,0,0,0.99,1
2,A76,S-metolachlor,1x,4,0,0,0.99,1
2,A76,Mesotrione,1x,1,0,0,0.99,1
2,A76,Mesotrione,1x,2,0,0,0.99,1
2,A76,Mesotrione,1x,3,0,0,0.99,1
2,A76,Mesotrione,1x,4,0,0,0.99,1
2,A76,Fomesafen,3x,1,0,0,0.99,1
2,A76,Fomesafen,3x,2,0,0,0.99,1
2,A76,Fomesafen,3x,3,0,0,0.99,1
2,A76,Fomesafen,3x,4,0,0,0.99,1
2,A76,S-metolachlor,3x,1,0,0,0.99,1
2,A76,S-metolachlor,3x,2,0,0,0.99,1
2,A76,S-metolachlor,3x,3,0,0,0.99,1
2,A76,S-metolachlor,3x,4,0,0,0.99,1
2,A76,Mesotrione,3x,1,0,0,0.99,1
2,A76,Mesotrione,3x,2,0,0,0.99,1
2,A76,Mesotrione,3x,3,0,0,0.99,1
2,A76,Mesotrione,3x,4,0,0,0.99,1
2,A82,Fomesafen,0.5x,1,0,0,0.99,1
2,A82,Fomesafen,0.5x,2,0,0,0.99,1
2,A82,Fomesafen,0.5x,3,0,0,0.99,1
2,A82,Fomesafen,0.5x,4,0,0,0.99,1
2,A82,S-metolachlor,0.5x,1,0,0,0.99,1
2,A82,S-metolachlor,0.5x,2,0,0,0.99,1
